"Start Year","IsCovidYear","is completed","total words","depression percent","anxiety percent","loneliness percent","distress percent","any word we want percent","depression num mentions","anxiety num mentions","loneliness num mentions","distress num mentions","any word we want num mentions","depression is mentioned","anxiety is mentioned","loneliness is mentioned","distress is mentioned","any word we want is mentioned"
"2022",1,0,438,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,734,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,130,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,459,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,177,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,318,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,126,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,136,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,56,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,132,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,471,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,752,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,39,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,311,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,117,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,249,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,484,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,1149,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,120,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,1,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,188,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,252,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,219,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,308,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,631,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,0,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,702,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,0,490,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,0,554,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,158,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,85,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,85,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,200,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,116,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,257,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,231,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,173,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,180,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,252,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,163,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,155,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,240,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,142,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,157,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,200,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,225,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,130,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,297,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,80,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,0,107,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,466,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,162,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,612,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,313,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,174,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,610,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,1,17,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,144,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,277,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,105,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,135,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,469,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2001",0,0,145,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,44,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,640,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,39,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,463,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,678,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,317,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,1,155,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1999",0,1,529,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,377,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,524,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,21,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,753,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,798,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,94,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,0,277,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,1339,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,257,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,80,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,209,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,220,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,338,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,372,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,32,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,178,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,34,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,111,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,209,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,110,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,54,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,441,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,264,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,104,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,143,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,44,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,677,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,16,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,689,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,0,60,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,1,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,79,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,123,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,62,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,456,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,20,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,189,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,1502,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,322,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,952,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,214,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1996",0,1,580,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1997",0,1,494,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,104,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,276,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,297,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,365,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,209,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,387,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,425,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,165,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,328,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,126,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,89,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,105,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,712,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,23,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,130,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,170,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,32,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,206,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,282,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,346,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,497,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,476,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,182,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,87,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,81,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,385,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,495,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,1846,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,214,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,0,29,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,55,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,339,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,0,415,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,696,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,169,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,90,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,282,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,128,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,103,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,181,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,194,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,221,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,440,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2023",1,0,564,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,102,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,767,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,133,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,72,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,21,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,437,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,49,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,302,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,20,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,687,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,305,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,286,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,453,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,240,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1999",0,1,452,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,504,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,329,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,34,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,728,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,91,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,476,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,169,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,1724,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,0,403,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,184,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,228,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,164,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,348,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,168,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,122,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,48,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,315,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,31,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,908,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,91,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,53,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,169,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,231,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,52,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,432,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2001",0,1,123,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,287,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,34,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,396,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,36,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2001",0,1,758,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1998",0,1,20,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,19,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,74,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,36,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,27,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,60,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,205,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,345,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,0,114,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,23,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,102,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,67,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,250,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,327,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,303,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,40,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,41,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,87,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,21,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
